id_CH,id_ZH,id_RO,empire,kingdom,phylum,class,order,family,genus,species,size,potentiallyToxic,affiliation,synonyms,EstimatedBiovolumesFromLiterature,Literature,volume_um.3,kremer_key,kremer_match,min_nu.biovol,mn_nu.biovol,mdn_nu.biovol,max_nu.biovol,sd_nu.biovol,n,mn_cells.per.nu,n_sources,w.tsn,analysis,comments,size_category,motility,physiology,colony_growth,stRategy,cell_shape,special_nutrition,volume_um.3.1,surface_um.2,VWS,GRE,HAL,SEM,BAL,BoOber,Unter,WAL,qualifier_as_food,species_buergi,coloniality,comments_coloniality,guild,guild.code
3119,NA,,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Stichococcus,bacillaris,,NA,Stichococcus bacillaris,,NA,,50,Stichococcus bacillaris,species,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3120,NA,,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Gloeotila,subconstricta,,NA,Gloeotila subconstricta,Ulothrix subconstricta,NA,,600,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,d,c,b,h,R,g,NA,600,300,NA,NA,NA,NA,NA,200,200,NA,100,Gloeotila subconstricta,1,,green algae,P5
3121,NA,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Ulothrix,tenerrima,,NA,Ulothrix tenerrima,Ulothrix variabilis / Conferva tenerrima / Hormiscia subtilis var tenerrima / Microspora tenerrima / Ulothrix subtilis var tenerrima / Hormiscia subtilis var variabilis / Ulothrix pallida var virens,NA,,250,Ulothrix,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3122,NA,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Ulothrix,amphigranulata,,NA,Ulothrix amphigranulata,,NA,,250,Ulothrix,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3123,521102,,eukaryota,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Nitzschia,paleacea,,NA,Nitzschia paleacea,,NA,,300,Nitzschia paleacea,species,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3124,316201,,eukaryota,Plantae,Charophyta,Klebsormidiophyceae,Klebsormidiales,Klebsormidiaceae,Klebsormidium,pseudostichococcus,,NA,Klebsormidium pseudostichococcus,Chlorhormidium pseudostichococcus,NA,,NA,Klebsormidium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3125,316200,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,Ulotrichaceae,Chlorhormidium,sp,,NA,Chlorhormidium sp,,NA,,NA,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Chlorhormidium sp,1,,green algae,P5
3126,NA,s154,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Lagerheimia,quadriseta,,NA,Lagerheimia quadriseta,Chodatella quadriseta,NA,,NA,Chodatella quadriseta,species,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3127,NA,s166,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Scenedesmaceae,Willea,crucifera,,NA,Willea crucifera,Crucigenia cruciata / Staurogenia crucifera / Crucigenia crucifera / Crucigeniella crucifera / Staurogenia cruciata,NA,,NA,Crucigenia crucifera,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3128,NA,s167,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,,,Crucigenia,fenestrata,,NA,Crucigenia fenestrata,,NA,,NA,Crucigenia fenestrata,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3129,NA,s177,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Chlorellaceae,Keratococcus,rhaphidioides,,NA,Keratococcus rhaphidioides,,NA,,NA,Keratococcus,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3130,NA,s180,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,Chlorellales,Oocystaceae,Oocystis,sp,,NA,Oocystis sp,,NA,,NA,Oocystis,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3200,NA,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Ulotrichales,,,,,NA,,,NA,,700,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,biomass only,NA,NA,NA,NA,NA,NA,NA,NA,700,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Ulotrichales,1,,green algae,P5
3201,NA,,eukaryota,Plantae,Chlorophyta,Trebouxiophyceae,Prasiolales,Prasiolaceae,Prasiola,fluviatilis,,NA,Prasiola fluviatilis,,NA,,250,Prasiola,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3202,NA,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha,sp,,NA,Enteromorpha sp,,NA,,250,Enteromorpha,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3301,NA,,eukaryota,Plantae,Charophyta,Mesostigmatophyceae,Chaetosphaeridiales,Chaetosphaeridiaceae,Chaetosphaeridium,sp,,NA,Chaetosphaeridium sp,,NA,,250,Chaetosphaeridium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3302,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Draparnaldia,sp,,NA,Draparnaldia sp,,NA,,250,Draparnaldia,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3303,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Draparnaldia,glomerata,,NA,Draparnaldia glomerata,,NA,,250,Draparnaldia,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3304,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Stigeoclonium,sp,,NA,Stigeoclonium sp,,NA,,250,Stigeoclonium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3305,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Stigeoclonium,tenue,,NA,Stigeoclonium tenue,,NA,,250,Stigeoclonium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3306,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Chaetophora,sp,,NA,Chaetophora sp,,NA,,250,Chaetophora,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3307,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Chaetophora,incrassata,,NA,Chaetophora incrassata,,NA,,250,Chaetophora incrassata,species,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3308,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chaetophorales,Chaetophoraceae,Chaetophora,elegans,,NA,Chaetophora elegans,,NA,,250,Chaetophora,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3309,NA,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliaceae,Trentepohlia,sp,,NA,Trentepohlia sp,,NA,,250,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trentepohlia sp,3,filament with many branches in all direction,green algae,P5
3310,NA,,eukaryota,Plantae,Chlorophyta,Ulvophyceae,Trentepohliales,Trentepohliaceae,Trentepohlia,jolithus,,NA,Trentepohlia jolithus,,NA,,250,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Trentepohlia jolithus,3,filament with many branches in all direction,green algae,P5
3311,NA,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Chlorococcales,Cylindrocapsaceae,Cylindrocapsa,sp,,NA,Cylindrocapsa sp,,NA,,250,Cylindrocapsa,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3312,NA,,eukaryota,Plantae,Charophyta,Coleochaetophyceae,Coleochaetales,Coleochaetaceae,Coleochaete,sp,,NA,Coleochaete sp,,NA,,250,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coleochaete sp,2,,green algae,P5
3313,NA,,eukaryota,Plantae,Charophyta,Coleochaetophyceae,Coleochaetales,Coleochaetaceae,Coleochaete,pulvinata,,NA,Coleochaete pulvinata,,NA,,250,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coleochaete pulvinata,2,,green algae,P5
3314,NA,,eukaryota,Plantae,Charophyta,Coleochaetophyceae,Coleochaetales,Coleochaetaceae,Coleochaete,scutata,,NA,Coleochaete scutata,,NA,,250,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Coleochaete scutata,2,,green algae,P5
3315,315000,,eukaryota,Plantae,Chlorophyta,Chlorophyceae,Sphaeropleales,Radiococcaceae,Radiococcus,sp,,NA,Radiococcus sp,,NA,,NA,Radiococcus,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3401,NA,s175,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Gonatozygaceae,Gonatozygon,sp,,NA,Gonatozygon sp,,NA,,250,Gonatozygon,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3402,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Hyalotheca,sp,,NA,Hyalotheca sp,,NA,,250,Hyalotheca,genus,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3403,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Hyalotheca,dissiliens,,NA,Hyalotheca dissiliens,,NA,,250,Hyalotheca dissiliens,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3404,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Desmidium,sp,,NA,Desmidium sp,,NA,,250,Desmidium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3405,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Desmidium,swartzii,,NA,Desmidium swartzii,,NA,,250,Desmidium swartzii,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3406,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Sphaerozosma,sp,,NA,Sphaerozosma sp,,NA,,250,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,all,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Sphaerozosma sp,1,,green algae,P5
3407,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Peniaceae,Penium,sp,,NA,Penium sp,,NA,,250,Penium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3408,320200,s161,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,sp,,NA,Closterium sp,,NA,,1500,Closterium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3409,320201,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,acutum,,NA,Closterium acutum,,NA,,650,Closterium acutum,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3410,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,acutum var variabile,,NA,Closterium acutum var variabile,Closterium pseudospirotaenium var variabile,NA,,550,Closterium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3411,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,cynthia,,NA,Closterium cynthia,,NA,,550,Closterium cynthia,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3412,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,striolatum,,NA,Closterium striolatum,,NA,,550,Closterium striolatum,species,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3413,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,limneticum,,NA,Closterium limneticum,,NA,,1500,Closterium limneticum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3414,NA,s160,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,pronum,,NA,Closterium pronum,,NA,,4500,Closterium pronum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3415,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,gracile,,NA,Closterium gracile,,NA,,6500,Closterium gracile,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3416,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,setaceum,,NA,Closterium setaceum,,NA,,2500,Closterium setaceum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3417,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,kuetzingii,,NA,Closterium kuetzingii,,NA,,2500,Closterium kuetzingii,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3418,320202,s159,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,aciculare,,NA,Closterium aciculare,,NA,,6500,Closterium aciculare,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3419,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,acerosum,,NA,Closterium acerosum,Vibrio acerosum Schrank / Closterium sigmoideum,NA,,40000,Closterium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3420,320203,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,leibleinii,,NA,Closterium leibleinii,,NA,,2500,Closterium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3421,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Pleurotaenium,sp,,NA,Pleurotaenium sp,,NA,,1800000,Pleurotaenium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3422,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Pleurotaenium,trabecula,,NA,Pleurotaenium trabecula,,NA,,1800000,Pleurotaenium trabecula,species,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3423,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Euastrum,sp,,NA,Euastrum sp,,NA,,1800000,Euastrum,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3424,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Euastrum,didelta,,NA,Euastrum didelta,,NA,,1800000,Euastrum,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3425,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Euastrum,oblongum,,NA,Euastrum oblongum,,NA,,1800000,Euastrum oblongum,species,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3426,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Tetmemorus,sp,,NA,Tetmemorus sp,,NA,,1800000,Tetmemorus,genus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3427,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Tetmemorus,laevis,,NA,Tetmemorus laevis,Penium laeve / Closterium laeve,NA,,1800000,Tetmemorus,genus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3428,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Micrasterias,sp,,NA,Micrasterias sp,,NA,,1800000,Micrasterias,genus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3429,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Micrasterias,truncata,,NA,Micrasterias truncata,,NA,,1800000,Micrasterias truncata,species,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3430,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Micrasterias,rotata,,NA,Micrasterias rotata,,NA,,1800000,Micrasterias,genus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3431,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Micrasterias,denticulata,,NA,Micrasterias denticulata,,NA,,1800000,Micrasterias,genus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3432,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Micrasterias,crux-melitensis,,NA,Micrasterias crux-melitensis,,NA,,1800000,Micrasterias,genus,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3433,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Xanthidium,sp,,NA,Xanthidium sp,,NA,,1800000,Xanthidium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3434,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurodesmus,sp,,NA,Staurodesmus sp,Arthrodesmus sp,NA,,1500,Staurodesmus,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3435,320300,s165,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,sp,,NA,Cosmarium sp,,NA,,2500,Cosmarium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3436,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,depressum var Planctonicum,,NA,Cosmarium depressum var Planctonicum,Cosmarium depressum var Limneticum,NA,,1200,Cosmarium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3437,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,subcostatum,,NA,Cosmarium subcostatum,,NA,,2500,Cosmarium subcostatum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3438,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,subprotumidum,,NA,Cosmarium subprotumidum,,NA,,2500,Cosmarium subprotumidum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3439,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,reniforme,,NA,Cosmarium reniforme,,NA,,5000,Cosmarium reniforme,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3440,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,difficile,,NA,Cosmarium difficile,,NA,,1000,Cosmarium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3441,320400,s199,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,sp,,NA,Staurastrum sp,,NA,,15000,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3442,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,pingue,,NA,Staurastrum pingue,,NA,,12000,Staurastrum pingue,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3443,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,cingulum,,NA,Staurastrum cingulum,,NA,,15000,Staurastrum cingulum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3444,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,sebaldi f ornatum,,NA,Staurastrum sebaldi f ornatum,,NA,,15000,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3445,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,tetracerum,,NA,Staurastrum tetracerum,,NA,,10000,Staurastrum tetracerum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3446,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,gracile,,NA,Staurastrum gracile,,NA,,10000,Staurastrum gracile,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3447,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,manfeldtii var splendidum,,NA,Staurastrum manfeldtii var splendidum,Staurastrum messikommeri,NA,,10000,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3448,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Bambusina,sp,,NA,Bambusina sp,,NA,,10000,Bambusina,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3449,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Bambusina,brebissonii,,NA,Bambusina brebissonii,,NA,,12000,Bambusina brebissonii,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3450,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,lunatum,,NA,Staurastrum lunatum,,NA,,12000,Staurastrum lunatum,species,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3451,NA,s197,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,paradoxum,,NA,Staurastrum paradoxum,,NA,,12000,Staurastrum paradoxum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3452,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Actinotaenium,cucurbita,,NA,Actinotaenium cucurbita,,NA,,2500,Actinotaenium,genus,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3453,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurodesmus,incus,,NA,Staurodesmus incus,Arthrodesmus incus,NA,,1500,Staurodesmus incus,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3454,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,ehrenbergii,,NA,Closterium ehrenbergii,,NA,,90000,Closterium ehrenbergii,species,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3455,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,incurvum,,NA,Closterium incurvum,,NA,,90000,Closterium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3456,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Closteriaceae,Closterium,moniliferum,,NA,Closterium moniliferum,,NA,,30000,Closterium moniliferum,species,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3457,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,aculeatum,,NA,Staurastrum aculeatum,,NA,,30000,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3458,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,alternans,,NA,Staurastrum alternans,,NA,,30000,Staurastrum alternans,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3459,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,furcigerum,,NA,Staurastrum furcigerum,,NA,,30000,Staurastrum furcigerum,species,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3460,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,lunatum,,NA,Staurastrum lunatum,,NA,,12000,Staurastrum lunatum,species,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3461,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Spondylosium,sp,,NA,Spondylosium sp,,NA,,1000,Spondylosium,genus,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3462,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Spondylosium,planum,,NA,Spondylosium planum,,NA,,680,Spondylosium planum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3463,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,johnsonii,,NA,Staurastrum johnsonii,,NA,,12000,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3464,NA,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,planctonicum,,NA,Staurastrum planctonicum,,NA,,12000,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3465,320304,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,bioculatum,,NA,Cosmarium bioculatum,,NA,,600,Cosmarium bioculatum,species,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3466,320301,,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Cosmarium,sp,small,NA,Cosmarium sp,,NA,,350,Cosmarium,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3467,NA,s198,eukaryota,Plantae,Charophyta,Conjugatophyceae,Desmidiales,Desmidiaceae,Staurastrum,polytrichum,,NA,Staurastrum polytrichum,,NA,,NA,Staurastrum,genus,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
